TAC;DEVICE_TYPE
-1631389805;Smartphone
-1865027449;Voice_centered
-522692791;Feature_plus
-688491669;Feature_plus
1933005739;Voice_centered
1587058693;Voice_centered
-812877597;Smartphone
1588786144;Smartphone
1910504780;Voice_centered
1336347645;Feature_plus
-75936621;Smartphone
-169893468;Feature_plus
897615654;Tablets
-241379464;Smartphone
-1756789757;Voice_centered
1772042177;Smartphone
1330883140;Smartphone
986935447;Smartphone
1171656847;Voice_centered
-1168683922;Smartphone
-1401057256;Feature_plus
-60809649;Smartphone
-317818158;Smartphone
2117789012;Voice_centered
-1979668714;Smartphone
-1790671905;Voice_centered
1160394591;Feature_plus
900778476;Feature_plus
-1792643774;Feature_plus
197572288;Voice_centered
1693338578;Smartphone
148337317;Feature_plus
-1780309523;Smartphone
-460782021;Feature_plus
209977456;Feature_plus
-181022658;Voice_centered
-664917203;Voice_centered
-1776222032;Voice_centered
-1691834989;Voice_centered
-57403598;Smartphone
446810075;Smartphone
-1408164858;Smartphone
956122192;Data_only
-1703526886;Smartphone
-2020014698;Data_only
1788358840;Voice_centered
977518974;Smartphone
882961797;Smartphone
823190848;Smartphone
-830374002;Smartphone
-770071911;Smartphone
-626180158;Data_only
1913812964;Smartphone
448792626;Smartphone
595261563;Smartphone
-1387231594;Smartphone
1322509365;Smartphone
-1273684561;Feature_plus
341899106;Voice_centered
-931402926;Voice_centered
-963212733;Smartphone
1884618249;Voice_centered
1200134018;Voice_centered
-383745621;Feature_plus
313034844;Smartphone
-692713895;Voice_centered
-1280825471;Smartphone
742305476;Voice_centered
-105029736;Feature_plus
-1259835853;Smartphone
-1011182858;Voice_centered
1147609217;Feature_plus
904993301;Smartphone
-1849017216;Feature_plus
-1629589270;Feature_plus
-130666833;Feature_plus
-904695121;Smartphone
-1103043812;Smartphone
-946123577;Smartphone
-652700499;Feature_plus
-672556164;Smartphone
1763640222;Smartphone
-256764109;Smartphone
-212426158;Feature_plus
896787140;Smartphone
-1077690126;Smartphone
1947758537;Smartphone
-2077780142;Data_only
-1347910748;Voice_centered
-1100851130;Smartphone
552395872;Feature_plus
468181891;Smartphone
767353901;Smartphone
293128633;Smartphone
334185853;Smartphone
953758357;Feature_plus
868545753;Tablets
237299016;Feature_plus
-1116466779;Smartphone
982909648;Voice_centered
-1658803938;Voice_centered
-1373678161;Voice_centered
1199101258;Voice_centered
698316150;Smartphone
-1925177465;Smartphone
-738410488;Smartphone
-84693352;Smartphone
1137290722;Smartphone
-945919064;Smartphone
-1030482193;Smartphone
-56302955;Smartphone
-1533393768;Tablets
639894045;Voice_centered
1834527195;Data_only
1083782741;Smartphone
-730476665;Voice_centered
2143239686;Voice_centered
-1816915154;Voice_centered
-1108363534;Smartphone
2086004927;Data_only
-166980975;Smartphone
-579718155;Voice_centered
-1129217622;Smartphone
1585275730;Smartphone
538157821;Voice_centered
-2033525091;Feature_plus
-341079920;Smartphone
32242157;Smartphone
1055288573;Tablets
-1780081120;Smartphone
751410528;Smartphone
-246136478;Smartphone
540660470;Smartphone
1368048643;Smartphone
849517738;Feature_plus
-621333530;Smartphone
-212818735;Feature_plus
1081257900;Smartphone
-938917354;Smartphone
-405184553;Tablets
568556972;Smartphone
576524334;Feature_plus
-1470749894;Smartphone
933322932;Smartphone
-38767468;Feature_plus
1127787548;Smartphone
-221011862;Feature_plus
-560900803;Smartphone
1149349436;Smartphone
1074262232;Feature_plus
-1838406045;Feature_plus
1236908760;Feature_plus
-1013970639;Smartphone
-684639214;Voice_centered
1250327860;Voice_centered
-1809465726;Voice_centered
-1608601871;Smartphone
-975808731;Data_only
670814136;Tablets
-1241007323;Smartphone
-38660039;Smartphone
-29126474;Smartphone
-207577596;Smartphone
252225112;Smartphone
543508733;Smartphone
1538230944;Smartphone
-336810337;Smartphone
-848854100;Smartphone
2068977047;Voice_centered
1749688578;Tablets
-303060546;Voice_centered
1302843761;Voice_centered
-217857315;Feature_plus
1566892428;Smartphone
1530652519;Smartphone
729861825;Feature_plus
-1476193350;Voice_centered
645133183;Smartphone
-2013531435;Tablets
-401670594;Smartphone
1968805354;Feature_plus
-985907959;Smartphone
-1680626156;Smartphone
-309939764;Smartphone
-1959974103;Feature_plus
-1867740717;Voice_centered
557647109;Smartphone
-26929792;Smartphone
-344311970;Feature_plus
1707765516;Voice_centered
722906666;Feature_plus
-1101643076;Feature_plus
-1425956049;Voice_centered
-1385540284;Feature_plus
450591884;Smartphone
-1404593407;Smartphone
593428527;Data_only
1741696893;Feature_plus
-558801886;Voice_centered
389201645;Smartphone
1423134179;Smartphone
2121277928;Feature_plus
-1056501111;Smartphone
-942119056;Voice_centered
429722718;Smartphone
-588770094;Smartphone
809947381;Voice_centered
-1891123087;Smartphone
562298504;Feature_plus
-1594814302;Voice_centered
150365634;Voice_centered
-848371056;Voice_centered
1121648560;Voice_centered
-627609068;Smartphone
-319329318;Data_only
-1173130973;Smartphone
-1060510640;Smartphone
-1061532385;Smartphone
1697657361;Smartphone
1739505630;Smartphone
280110949;Smartphone
1406553136;Smartphone
881472387;Smartphone
314673743;Smartphone
-1985216647;Data_only
-1533834875;Voice_centered
2095901607;Voice_centered
85128483;Voice_centered
772397334;Voice_centered
200869561;Voice_centered
-1719467581;Voice_centered
-1595243956;Feature_plus
11148502;Smartphone
1747914574;Feature_plus
162375692;Feature_plus
-1895078012;Smartphone
-1833789647;Voice_centered
458170863;Feature_plus
1102896251;Voice_centered
-533113407;Smartphone
-1423615123;Smartphone
-273086795;Tablets
610059243;Feature_plus
-1613632680;Smartphone
1172942526;Data_only
-700024680;Feature_plus
-688069052;Smartphone
-45403294;Voice_centered
-66063911;Smartphone
137239046;Smartphone
-878022777;Smartphone
-1051338900;Feature_plus
394027058;Voice_centered
-495658493;Smartphone
26105524;Feature_plus
1872183068;Voice_centered
-747392902;Smartphone
1229768094;Voice_centered
-1181135123;Voice_centered
-2065920678;Smartphone
848805686;Tablets
-617234201;Smartphone
-1550301104;Voice_centered
-1422630089;Voice_centered
-1296067725;Voice_centered
-73448720;Voice_centered
255967107;Voice_centered
-14278248;Voice_centered
2036867514;Voice_centered
2014140320;Data_only
1773775923;Smartphone
139144966;Smartphone
535102790;Smartphone
-898994888;Smartphone
180497851;Smartphone
1866724741;Smartphone
-1803985688;Smartphone
-113635324;Smartphone
1068343500;Smartphone
-922800669;Tablets
-61273916;Voice_centered
1357539200;Voice_centered
-1447278253;Voice_centered
-125753221;Voice_centered
123247576;Feature_plus
332207812;Smartphone
1576883433;Smartphone
-1700993034;Voice_centered
-217681159;Smartphone
-495461996;Smartphone
-988796885;Voice_centered
-36962350;Smartphone
-852673360;Smartphone
-80390592;Smartphone
-1984210214;Feature_plus
-258568362;Data_only
1927617172;Voice_centered
-36962557;Smartphone
-2036366002;Feature_plus
1392796838;Smartphone
-961456901;Feature_plus
-968340444;Smartphone
-865191956;Smartphone
-1935747901;Smartphone
-23240674;Smartphone
-663326244;Tablets
-1626940521;Feature_plus
479626189;Voice_centered
1781838030;Data_only
20243774;Smartphone
-1674488773;Feature_plus
-640428781;Smartphone
1859787358;Feature_plus
535751507;Smartphone
1287184482;Smartphone
-390403275;Smartphone
-1601687614;Smartphone
-46274006;Smartphone
380593762;Voice_centered
9170266;Voice_centered
-559905055;Feature_plus
1081076574;Smartphone
-1916258894;Voice_centered
-856962698;Tablets
-475691505;Feature_plus
-1347966145;Smartphone
-1991833744;Smartphone
1448060660;Voice_centered
-3713751;Voice_centered
1375262965;Smartphone
1806297960;Voice_centered
1650998504;Voice_centered
37759624;Smartphone
1268139401;Data_only
-115047673;Smartphone
-1439140416;Smartphone
-1057331182;Voice_centered
-497237614;Voice_centered
1464766738;Voice_centered
1945429337;Smartphone
-88092355;Voice_centered
935698313;Feature_plus
383741625;Voice_centered
-100939943;Voice_centered
-274828790;Smartphone
144636225;Smartphone
2110856090;Voice_centered
-1279010046;Feature_plus
970395891;Smartphone
2139591665;Smartphone
-7605655;Smartphone
-1449139285;Voice_centered
2071806180;Smartphone
-1558830784;Smartphone
765292597;Smartphone
-2122345525;Smartphone
-1143012092;Smartphone
2131568354;Feature_plus
-428312989;Smartphone
-243105969;Feature_plus
64929931;Smartphone
480361741;Smartphone
592844535;Smartphone
654479276;Voice_centered
-1724937631;Voice_centered
-961867917;Smartphone
-453811751;Smartphone
-188845676;Smartphone
-1669542945;Smartphone
1060976426;Feature_plus
-647420318;Feature_plus
1698180108;Smartphone
-945124350;Voice_centered
-1431760267;Smartphone
-1667831270;Feature_plus
-31690719;Smartphone
805639587;Feature_plus
568740869;Voice_centered
-435243377;Feature_plus
-1127360206;Smartphone
-192202239;Feature_plus
-933808180;Feature_plus
-755178300;Feature_plus
-643490957;Voice_centered
-1869846441;Voice_centered
-1082896983;Smartphone
-446192153;Smartphone
-1674629954;Data_only
-935356479;Smartphone
-1543139359;Smartphone
-685381632;Data_only
1194130196;Smartphone
-1440015548;Smartphone
282350249;Smartphone
-830199755;Data_only
234418669;Voice_centered
484119671;Voice_centered
-1912026687;Voice_centered
-1989627654;Smartphone
1281480281;Voice_centered
-1750208108;Tablets
475046934;Data_only
1296710618;Feature_plus
-1617353545;Data_only
1108617410;Smartphone
-1848812613;Smartphone
-1410911329;Smartphone
-747903651;Smartphone
306374377;Feature_plus
376015730;Smartphone
-2037781441;Feature_plus
1426213633;Feature_plus
1484441811;Smartphone
-1414937415;Smartphone
895257498;Smartphone
-153989956;Tablets
2090014393;Smartphone
-677662922;Smartphone
1618006130;Smartphone
1835603574;Feature_plus
-187786536;Feature_plus
-1993804883;Voice_centered
-2092520206;Data_only
-276441582;Smartphone
1979384915;Smartphone
-1195921851;Smartphone
-1626429844;Smartphone
653640566;Feature_plus
217647583;Feature_plus
-1194319384;Voice_centered
-1651020163;Voice_centered
-1439457825;Voice_centered
68634183;Voice_centered
-294287073;Smartphone
1100309986;Smartphone
1956724099;Smartphone
-922285210;Smartphone
1193090183;Smartphone
1926854916;Smartphone
-749384430;Data_only
-518326649;Smartphone
-1134725715;Smartphone
632805027;Smartphone
1805702156;Smartphone
-1984279042;Smartphone
-1249533649;Smartphone
1415266789;Voice_centered
157827993;Voice_centered
1107925908;Voice_centered
316150298;Feature_plus
133856293;Feature_plus
345097157;Smartphone
-1306321896;Smartphone
1807367912;Smartphone
996752204;Smartphone
401646102;Voice_centered
-2060023707;Smartphone
-2052137519;Smartphone
-1298337851;Smartphone
-640970021;Smartphone
309753740;Voice_centered
1790429524;Voice_centered
-1555117415;Smartphone
895007783;Data_only
-1788221076;Tablets
665264885;Voice_centered
-590810116;Smartphone
-89369183;Voice_centered
922971621;Voice_centered
-1864605046;Smartphone
31312585;Smartphone
-827520505;Smartphone
-1699189837;Smartphone
410164538;Voice_centered
1048855031;Smartphone
951687134;Smartphone
-1444483718;Smartphone
180396860;Smartphone
-215475119;Smartphone
1126831438;Feature_plus
1352059532;Smartphone
1524859818;Smartphone
-1017495261;Smartphone
-184865867;Smartphone
-1159858934;Smartphone
285660807;Smartphone
1392875354;Smartphone
1519246083;Tablets
620923219;Smartphone
1921128130;Voice_centered
1035944738;Voice_centered
-1678382797;Voice_centered
1206520008;Voice_centered
-1854542820;Voice_centered
-1431358165;Data_only
-679716778;Smartphone
-666375922;Smartphone
1118199795;Smartphone
1412409609;Smartphone
60469152;Smartphone
-1331168795;Smartphone
2060231184;Smartphone
267341355;Voice_centered
1946935836;Voice_centered
1348649821;Voice_centered
-1517299854;Smartphone
-117501976;Smartphone
-82470019;Tablets
-2007376138;Feature_plus
-443471083;Smartphone
845701935;Voice_centered
1993189400;Smartphone
1154932384;Voice_centered
269012326;Voice_centered
-887851181;Smartphone
1895700974;Smartphone
207360031;Smartphone
-2116499524;Smartphone
167423536;Feature_plus
-1379237187;Voice_centered
1772157410;Smartphone
850332126;Feature_plus
-1096084831;Smartphone
1892653532;Voice_centered
961842794;Data_only
1780179544;Voice_centered
-575757755;Voice_centered
-1997279136;Feature_plus
2114635898;Smartphone
-1384846546;Smartphone
-1217798804;Smartphone
-1088790279;Smartphone
-1430898422;Smartphone
296105318;Voice_centered
-1396759495;Voice_centered
-1586957475;Smartphone
2002061850;Smartphone
-899691429;Voice_centered
-1143959014;Smartphone
-1150373855;Feature_plus
2097317872;Voice_centered
-293947198;Voice_centered
-959207920;Voice_centered
206986042;Voice_centered
30567709;Voice_centered
1730692502;Data_only
74400761;Data_only
1847263607;Smartphone
1188557140;Smartphone
-1731355055;Smartphone
1401239507;Smartphone
1436644630;Smartphone
1744522887;Smartphone
1941041141;Smartphone
-634956325;Smartphone
-2006693928;Smartphone
919729519;Smartphone
-509037824;Smartphone
665628551;Feature_plus
551103936;Smartphone
-584025116;Voice_centered
-1297945471;Voice_centered
-1927351544;Tablets
-247551368;Voice_centered
-1574164827;Smartphone
1969219794;Smartphone
-1237039896;Smartphone
1879733264;Feature_plus
-1666795183;Smartphone
-551552690;Smartphone
1528484708;Feature_plus
-1351291621;Feature_plus
2001244685;Feature_plus
1371023583;Smartphone
-1439596063;Voice_centered
1042242186;Smartphone
-329802575;Smartphone
1199099357;Smartphone
1141882426;Smartphone
442863949;Voice_centered
-1754705301;Feature_plus
1767121199;Feature_plus
918041173;Voice_centered
1483702890;Smartphone
-913228720;Smartphone
822515995;Smartphone
1748770296;Smartphone
-1045744098;Feature_plus
-1840743969;Smartphone
83610053;Smartphone
1696478004;Feature_plus
-246153109;Smartphone
1632318290;Feature_plus
2089797619;Feature_plus
-43681457;Feature_plus
2073018831;Feature_plus
-599514174;Smartphone
-993603186;Feature_plus
-1420942214;Feature_plus
-137703327;Smartphone
-1029203490;Voice_centered
-1935211904;Voice_centered
473996967;Smartphone
-780928378;Data_only
-1294746035;Smartphone
495340027;Smartphone
405891063;Smartphone
-1926754510;Smartphone
1968054459;Smartphone
1597063882;Smartphone
283473453;Voice_centered
1618973297;Voice_centered
436662861;Smartphone
1193572555;Voice_centered
-1926496942;Voice_centered
-1534530080;Data_only
-1378857702;Voice_centered
1233400844;Voice_centered
-611177020;Smartphone
192001816;Voice_centered
768754451;Voice_centered
901661642;Voice_centered
-1506149434;Feature_plus
1969238392;Feature_plus
-1953536203;Tablets
1127507809;Feature_plus
131973768;Smartphone
277509187;Voice_centered
-197498370;Voice_centered
-1615615287;Voice_centered
1953260021;Feature_plus
1095804966;Feature_plus
-1109407134;Smartphone
-593004146;Voice_centered
651785860;Smartphone
1666811459;Feature_plus
-1721157865;Smartphone
1671967276;Voice_centered
-431760663;Feature_plus
-81921096;Smartphone
1442709453;Voice_centered
-1877220748;Feature_plus
2109804201;Feature_plus
-709011089;Feature_plus
866031469;Voice_centered
2035696044;Feature_plus
316134447;Smartphone
-818007741;Feature_plus
-1888343793;Smartphone
1951063956;Tablets
1073252546;Smartphone
1643532578;Feature_plus
-259946493;Feature_plus
563858487;Feature_plus
206065613;Voice_centered
282698146;Feature_plus
707329604;Smartphone
-1188470473;Voice_centered
1254383997;Feature_plus
2017670167;Voice_centered
874457859;Smartphone
-2134846492;Smartphone
-1694755087;Smartphone
765663023;Smartphone
10086467;Smartphone
16767818;Smartphone
-1358802480;Smartphone
1309282697;Smartphone
-1297885963;Smartphone
-255706305;Smartphone
-1437609659;Tablets
-1253083948;Smartphone
-1004516573;Voice_centered
1768798943;Voice_centered
-835230411;Voice_centered
2113787030;Voice_centered
-2060107887;Smartphone
852491430;Feature_plus
1389963176;Smartphone
-1704799070;Smartphone
-856998133;Smartphone
-574812216;Smartphone
1619508305;Smartphone
1082554228;Smartphone
1976649173;Feature_plus
407955459;Smartphone
-21955875;Smartphone
1701407961;Feature_plus
913094880;Smartphone
-1237459428;Smartphone
1885751282;Feature_plus
650925449;Smartphone
-687185137;Data_only
504485397;Feature_plus
-1241519067;Feature_plus
1589801773;Voice_centered
1835070307;Feature_plus
-748171161;Smartphone
-1127619768;Smartphone
1285758076;Tablets
591945557;Voice_centered
324599598;Smartphone
641742486;Smartphone
-2000340222;Tablets
1933831090;Smartphone
108193412;Data_only
690903581;Smartphone
440863576;Voice_centered
1808268446;Voice_centered
983261918;Feature_plus
-1770882661;Feature_plus
-175496314;Voice_centered
-640249911;Voice_centered
